169 4
299 -0.37828904 -0.4499441 0.6023701 -0.63859886
68 -0.5572224 -0.5789461 0.6287327 -0.4307034
147 -0.34721908 -0.4374566 0.6388799 -0.632717
34 -0.6284788 -0.18969713 0.505033 -0.74121946
118 -0.36075404 -0.3426872 0.3875936 -0.899396
62 -0.16189621 -0.38335893 0.8301329 -0.61338645
104 -0.41655937 -0.45041206 0.5608847 -0.655405
57 -0.53431594 -0.54061025 0.3831764 -0.6853026
194 -0.121620454 -0.60844946 0.56686157 -0.72184837
33 -0.15151395 -0.48417705 0.69386667 -0.67262274
160 -0.36172742 -0.39367047 0.4753284 -0.79320186
189 -0.42169583 -0.5085738 0.6514914 -0.52987385
114 -0.4733641 -0.42357776 0.48661885 -0.69860566
195 -0.32015607 -0.50424486 0.61073613 -0.6381024
41 -0.24122053 -0.58972055 0.6952785 -0.554421
108 -0.40223932 -0.42401895 0.5276815 -0.70435876
152 -0.5695512 -0.31514007 0.521029 -0.6818496
169 -0.5017649 -0.3162655 0.6958579 -0.57154626
135 -0.37891454 -0.5033756 0.5230381 -0.67296684
75 -0.057346728 -0.44139653 0.5567027 -0.875015
181 -0.30690488 -0.4038419 0.8083842 -0.5357822
137 -0.3735744 -0.41365743 0.57332164 -0.68619025
85 -0.37363482 -0.35370427 0.62562114 -0.6749516
163 -0.32928893 -0.38636917 0.72050494 -0.60348856
123 -0.63420784 -0.43614915 0.5500335 -0.55283713
55 -0.5076096 -0.397875 0.6564504 -0.54569364
58 -0.22049852 -0.4644332 0.71011794 -0.628063
90 -0.42787263 -0.49010062 0.3878302 -0.76925904
79 -0.48846567 -0.34820563 0.6956591 -0.56235856
106 -0.28464395 -0.28402337 0.6578743 -0.7515423
142 -0.19060563 -0.5711066 0.5795752 -0.6975179
71 -0.31951723 -0.48114404 0.5189935 -0.72807705
109 -0.31744683 -0.22000717 0.8004793 -0.6425375
121 -0.51640177 -0.3847548 0.65154773 -0.55738914
128 -0.41643795 -0.2670708 0.69824374 -0.64233613
143 -0.32083866 -0.5371327 0.41097745 -0.78009605
111 -0.38565686 -0.30420685 0.70426536 -0.6316526
84 -0.29478282 -0.3615525 0.6500905 -0.7017767
131 -0.44393647 -0.3306452 0.65932584 -0.6272469
173 -0.42327908 -0.2626175 0.64107585 -0.693075
99 -0.52373695 -0.3525681 0.47870564 -0.7264685
138 -0.10728957 -0.3699264 0.7578483 -0.7123763
46 -0.31501096 -0.10742765 0.5689993 -0.9160799
98 -0.34077698 -0.30421004 0.5243061 -0.8206917
80 -0.39942402 -0.34216282 0.6461591 -0.6521674
31 -0.4541609 -0.35728416 0.5583294 -0.6898284
156 -0.3219419 -0.37886477 0.4927802 -0.81095755
162 -0.19778362 -0.6422384 0.5269003 -0.69068825
187 -0.4339568 -0.52412885 0.597202 -0.56833684
134 -0.43625048 -0.5322282 0.54798 -0.6047135
81 -0.64973897 -0.26460043 0.39796814 -0.7743096
174 -0.4916994 -0.20313512 0.47281492 -0.83891255
145 -0.48893481 -0.21375433 0.5414741 -0.7696231
77 -0.009212884 -0.43830594 0.761385 -0.7258436
191 -0.23764293 -0.35212296 0.4882566 -0.8756268
101 -0.50604624 -0.40708297 0.31950092 -0.8411474
44 -0.26762912 -0.5453105 0.7188892 -0.5439456
115 -0.4248244 -0.36787793 0.5031975 -0.750342
186 -0.49884567 -0.42246565 0.42467904 -0.74168086
96 -0.48590705 -0.35732767 0.48646787 -0.72752285
190 -0.5668933 -0.4692802 0.5600159 -0.55256516
103 -0.3502875 -0.2269529 0.6333502 -0.77064234
53 -0.4596428 -0.2988333 0.55846536 -0.72315127
110 -0.44806787 -0.6167099 0.32469112 -0.73118937
40 -0.4464709 -0.5197806 0.33829248 -0.7872144
184 -0.24584796 -0.40896437 0.64225554 -0.708011
155 -0.70240873 -0.09857382 0.68343127 -0.59974694
32 -0.5696874 -0.21419388 0.6372089 -0.6426148
182 -0.2414234 -0.46162587 0.55953693 -0.74523216
36 -0.26657617 -0.3307585 0.48039705 -0.8815573
172 -0.42314675 -0.5655065 0.3650211 -0.7497201
185 -0.48807564 -0.4539468 0.40504396 -0.7440889
129 -0.39206707 -0.49610242 0.505752 -0.68579745
82 -0.16316786 -0.6081751 0.75767064 -0.5300274
83 -0.24447915 -0.38320494 0.75027627 -0.62566876
168 -0.45256445 -0.24760589 0.6551209 -0.6766819
154 -0.27227563 -0.43251505 0.6071427 -0.7000779
196 -0.25559288 -0.5093389 0.7352608 -0.5623889
45 -0.3363535 -0.5686927 0.7726603 -0.44328654
161 -0.15976536 -0.67168385 0.47682124 -0.74188465
107 -0.4308454 -0.30442944 0.71811146 -0.59096587
153 -0.5017034 -0.44653198 0.5906379 -0.5809738
151 -0.22263882 -0.5813355 0.45965403 -0.77326167
42 -0.6086854 -0.36893174 0.6231815 -0.5389442
112 -0.3562712 -0.59325105 0.5696787 -0.5934872
193 -0.34560603 -0.3649815 0.68329567 -0.6426242
125 -0.30863476 -0.41993585 0.53105646 -0.75884444
144 -0.4493928 -0.44792217 0.60790485 -0.59497976
50 -0.47255427 -0.63392353 0.40477228 -0.6476227
116 -0.41112986 -0.1670378 0.6067805 -0.7875941
170 -0.43180925 -0.13545367 0.80152154 -0.62579006
167 -0.4129867 -0.5057345 0.46717808 -0.70205563
199 -0.33190453 -0.5320265 0.51527005 -0.6960479
150 -0.34263554 -0.16726184 0.52181345 -0.9054779
43 -0.62754554 -0.2945054 0.56302774 -0.6186841
93 -0.4685299 -0.32848385 0.5482311 -0.707837
60 -0.3861306 -0.4740003 0.8026526 -0.45197332
91 -0.40538752 -0.85255706 0.3455055 -0.5972864
61 -0.2947849 -0.42295247 0.7469114 -0.58199376
122 -0.24173944 -0.63795364 0.54061085 -0.65549576
92 -0.5676314 -0.37659478 0.38507593 -0.76607627
39 -0.2721629 -0.3459195 0.63568956 -0.7274543
166 -0.67464316 -0.24923111 0.41723153 -0.7525769
159 -0.57696205 -0.22396237 0.5330278 -0.726416
59 -0.37914962 -0.34198335 0.59036237 -0.72101784
119 -0.50569314 -0.64616114 0.59257895 -0.45432347
165 -0.3830661 -0.43376166 0.60495293 -0.64095026
136 -0.52416676 -0.5315052 0.6107684 -0.500157
76 -0.4140426 -0.44763717 0.63774633 -0.58286816
97 -0.53707814 -0.40779665 0.6012403 -0.5764277
140 -0.41780335 -0.6099736 0.5242177 -0.5941628
69 -0.21273309 -0.47503135 0.61771524 -0.70338875
54 -0.41420615 -0.4884219 0.6482489 -0.55805147
188 -0.0012019968 -0.7029895 0.63219684 -0.6808236
124 -0.37113264 -0.58915365 0.5627189 -0.5921972
47 -0.19387737 -0.5472271 0.6594147 -0.638207
141 -0.41012526 -0.51932776 0.7744028 -0.4343361
35 -0.51581216 -0.355904 0.62280077 -0.59550184
113 -0.4084054 -0.48601496 0.6344384 -0.5752641
164 -0.5111602 -0.109904654 0.73220336 -0.6601905
127 -0.3705288 -0.47699526 0.5631981 -0.6625245
133 -0.5725288 -0.46828854 0.6764759 -0.44976127
120 -0.54342705 -0.34022182 0.6681465 -0.5457351
192 -0.24456234 -0.32905194 0.5710644 -0.8207591
87 -0.29874116 -0.36204827 0.6604354 -0.6868792
38 -0.48732567 -0.22771189 0.5946749 -0.7218707
88 -0.53885263 -0.41973764 0.64299244 -0.52923036
63 -0.46822652 -0.5447195 0.45898893 -0.64920014
70 -0.447934 -0.6019516 0.31910104 -0.7483286
105 -0.39245912 -0.5193451 0.58729905 -0.60199285
66 -0.6191534 -0.27519172 0.53047967 -0.6709592
177 -0.33895466 -0.45629433 0.44733185 -0.7837729
49 -0.41802156 -0.17275093 0.51644427 -0.85885394
64 -0.46020913 -0.53826267 0.571945 -0.5590205
65 -0.31939787 -0.33452114 0.7044178 -0.65889925
51 -0.34188652 -0.49690297 0.44571328 -0.77049524
117 -0.5799221 -0.5288852 0.5794985 -0.49393252
198 -0.28478107 -0.3634584 0.62428224 -0.7292604
176 -0.35845673 -0.36689794 0.54517543 -0.75469005
132 -0.117566146 -0.66733456 0.49031773 -0.7514664
67 -0.15699862 -0.2743615 0.7330554 -0.7606561
197 -0.28942966 -0.4781153 0.63634646 -0.64499646
74 -0.51205176 -0.623437 0.51723975 -0.52691275
183 -0.40690455 -0.16136335 0.7410692 -0.6778526
157 -0.6821999 -0.3111714 0.60466915 -0.5434802
102 -0.41609624 -0.43116012 0.49542877 -0.7201378
179 -0.32827502 -0.6672834 0.54400516 -0.588602
146 -0.44970864 -0.3757975 0.7339685 -0.53024286
149 -0.45069796 -0.45004106 0.760219 -0.4688818
126 -0.4194347 -0.4519709 0.52671766 -0.6775428
78 -0.21404949 -0.49125072 0.61792225 -0.69396657
139 -0.34990668 -0.2373158 0.6504253 -0.7458513
52 -0.45114562 -0.44357842 0.7006744 -0.5194667
171 -0.4387903 -0.2178739 0.52951694 -0.80406904
130 -0.11151313 -0.19612747 0.54565674 -0.9939027
72 -0.3953936 -0.34522355 0.8287014 -0.5000971
180 -0.4163485 -0.40365344 0.5935246 -0.6534576
175 -0.30765745 -0.46203017 0.74007773 -0.55284435
158 -0.60495913 -0.27595642 0.32564956 -0.8527876
37 -0.36825517 -0.6946 0.347586 -0.7213718
95 -0.1692808 -0.47279647 0.68462646 -0.68140805
148 -0.37206638 -0.27827397 0.39373302 -0.9315382
89 -0.53571206 -0.2685588 0.5632771 -0.6928694
48 -0.49793848 -0.30575913 0.32130817 -0.9062552
94 -0.30257753 -0.59394825 0.55158156 -0.6343565
56 -0.2272052 -0.5360557 0.6338056 -0.6440758
86 -0.6210898 -0.18093288 0.31671572 -0.91346574
178 -0.83068603 -0.31754625 0.45941114 -0.5847017
73 -0.44607654 -0.15856259 0.5050763 -0.86678725
